State_ID,State_Display_Name,Owner_TAG,Owner_Name,Research_Region,Excluded_Serenissima,Map_Rework_Risk,Source_File
STATE_ABRUZZO,Abruzzo,SIC,Two Sicilies,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7733; map_data/state_regions/01_south_europe.txt:193
STATE_ALBANIA,Albania,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1091; map_data/state_regions/01_south_europe.txt:854
STATE_ALENTEJO,Alentejo,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3768; map_data/state_regions/01_south_europe.txt:705
STATE_ALSACE_LORRAINE,Alsace-Lorraine,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3626; map_data/state_regions/00_west_europe.txt:706
STATE_ANHALT,Anhalt,ANH,Anhalt,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7962; map_data/state_regions/00_west_europe.txt:1271
STATE_ANHALT,Anhalt,PRU,Prussia,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7958; map_data/state_regions/00_west_europe.txt:1271
STATE_APULIA,Apulia,SIC,Two Sicilies,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7749; map_data/state_regions/01_south_europe.txt:172
STATE_AQUITAINE,Aquitaine,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3703; map_data/state_regions/00_west_europe.txt:887
STATE_ARAGON,Aragon,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1188; map_data/state_regions/01_south_europe.txt:482
STATE_ASTURIAS,Asturias,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1171; map_data/state_regions/01_south_europe.txt:405
STATE_ATTICA,Attica,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:4659; map_data/state_regions/01_south_europe.txt:1182
STATE_AUSTRIA,Austria,AUS,Austria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7897; map_data/state_regions/00_west_europe.txt:1032
STATE_AUVERGNE_LIMOUSIN,Auvergne-Limousin,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3653; map_data/state_regions/00_west_europe.txt:769
STATE_AZORES,Azores,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3797; map_data/state_regions/01_south_europe.txt:771
STATE_BADEN,Baden,BAD,Baden,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8084; map_data/state_regions/00_west_europe.txt:1390
STATE_BALEARIC_ISLANDS,Balearic Islands,GBR,Great Britain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1221; map_data/state_regions/01_south_europe.txt:535
STATE_BALEARIC_ISLANDS,Balearic Islands,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1216; map_data/state_regions/01_south_europe.txt:535
STATE_BASQUE_COUNTRY,Basque Country,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1197; map_data/state_regions/01_south_europe.txt:452
STATE_BAVARIA,Bavaria,BAV,Bavaria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8105; map_data/state_regions/00_west_europe.txt:1453
STATE_BEIRA,Beira,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3752; map_data/state_regions/01_south_europe.txt:651
STATE_BOHEMIA,Bohemia,AUS,Austria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7855; map_data/state_regions/00_west_europe.txt:1050
STATE_BOSNIA,Bosnia,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1099; map_data/state_regions/01_south_europe.txt:880
STATE_BRANDENBURG,Brandenburg,PRU,Prussia,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8046; map_data/state_regions/00_west_europe.txt:1335
STATE_BRITTANY,Brittany,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3662; map_data/state_regions/00_west_europe.txt:788
STATE_BRUNSWICK,Brunswick,BRA,Brunswick,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8150; map_data/state_regions/00_west_europe.txt:1433
STATE_BRUNSWICK,Brunswick,HAN,Hanover,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8146; map_data/state_regions/00_west_europe.txt:1433
STATE_BRUNSWICK,Brunswick,PRU,Prussia,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8154; map_data/state_regions/00_west_europe.txt:1433
STATE_BULGARIA,Bulgaria,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:4715; map_data/state_regions/01_south_europe.txt:921
STATE_BURGUNDY,Burgundy,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3671; map_data/state_regions/00_west_europe.txt:810
STATE_CALABRIA,Calabria,SIC,Two Sicilies,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7741; map_data/state_regions/01_south_europe.txt:150
STATE_CAMPANIA,Campania,SIC,Two Sicilies,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7725; map_data/state_regions/01_south_europe.txt:131
STATE_CANARY_ISLANDS,Canary Islands,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3807; map_data/state_regions/01_south_europe.txt:751
STATE_CAPE_VERDE,Cape Verde,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3786; map_data/state_regions/01_south_europe.txt:730
STATE_CATALONIA,Catalonia,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1206; map_data/state_regions/01_south_europe.txt:506
STATE_CHAMPAGNE,Champagne,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3679; map_data/state_regions/00_west_europe.txt:828
STATE_CONNAUGHT,Connaught,IREK,Kingdom of Ireland,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8407; map_data/state_regions/00_west_europe.txt:542
STATE_CORSICA,Corsica,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8312; map_data/state_regions/01_south_europe.txt:112
STATE_CRETE,Crete,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:6368; map_data/state_regions/01_south_europe.txt:1126
STATE_CROATIA,Croatia,AUS,Austria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:7802; map_data/state_regions/01_south_europe.txt:983
STATE_DALMATIA,Dalmatia,VEN,Venice,EXCLUDED_SERENISSIMA,YES,NONE,common/history/states/00_states.txt:7793; map_data/state_regions/01_south_europe.txt:962
STATE_DOBRUDJA,Dobrudja,RUS,Russia,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:133; map_data/state_regions/01_south_europe.txt:833
STATE_DOBRUDJA,Dobrudja,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:129; map_data/state_regions/01_south_europe.txt:833
STATE_EASTERN_NORWAY,Eastern Norway,DENNOR,Denmark-Norway,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3954; map_data/state_regions/00_west_europe.txt:197
STATE_EASTERN_SERBIA,Eastern Serbia,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:6275; map_data/state_regions/01_south_europe.txt:1087
STATE_EASTERN_THRACE,Eastern Thrace,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:153; map_data/state_regions/01_south_europe.txt:812
STATE_EAST_AEGEAN_ISLANDS,East Aegean Islands,TUR,Turkey,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:6386; map_data/state_regions/01_south_europe.txt:1164
STATE_EAST_ANGLIA,East Anglia,GBR,Great Britain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3537; map_data/state_regions/00_west_europe.txt:403
STATE_EAST_SWITZERLAND,East Switzerland,AUS,Austria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3966; map_data/state_regions/00_west_europe.txt:1210
STATE_EAST_SWITZERLAND,East Switzerland,SWI,Switzerland,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3962; map_data/state_regions/00_west_europe.txt:1210
STATE_ELBE,Elbe,BRE,Bremen,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3736; map_data/state_regions/00_west_europe.txt:1180
STATE_ELBE,Elbe,HAM,Hamburg,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3740; map_data/state_regions/00_west_europe.txt:1180
STATE_ELBE,Elbe,HAN,Hanover,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3744; map_data/state_regions/00_west_europe.txt:1180
STATE_EMILIA,Emilia,LUC,Lucca,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:2051; map_data/state_regions/01_south_europe.txt:231
STATE_EMILIA,Emilia,MOD,Modena,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:2055; map_data/state_regions/01_south_europe.txt:231
STATE_EMILIA,Emilia,PAR,Parma,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:2047; map_data/state_regions/01_south_europe.txt:231
STATE_ENTRE_DOURO_E_MINHO,Entre Douro and Minho,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3869; map_data/state_regions/01_south_europe.txt:1368
STATE_ESTREMADURA,Estremadura,POR,Portugal,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3760; map_data/state_regions/01_south_europe.txt:680
STATE_EXTREMADURA,Extremadura,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3829; map_data/state_regions/01_south_europe.txt:608
STATE_FLANDERS,Flanders,BEO,Belgium,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3890; map_data/state_regions/00_west_europe.txt:1013
STATE_FRANCHE_COMTE,Franche-Comté,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3687; map_data/state_regions/00_west_europe.txt:846
STATE_FRANCONIA,Franconia,BAV,Bavaria,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8113; map_data/state_regions/00_west_europe.txt:1478
STATE_FRENCH_LOW_COUNTRIES,French Low Countries,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3610; map_data/state_regions/00_west_europe.txt:665
STATE_FRIESLAND,Friesland,NET,Netherlands,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3900; map_data/state_regions/00_west_europe.txt:944
STATE_GALICIA,Galicia,SPA,Spain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1162; map_data/state_regions/01_south_europe.txt:381
STATE_GELRE,Gelre,BEO,Belgium,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3912; map_data/state_regions/00_west_europe.txt:973
STATE_GELRE,Gelre,NET,Netherlands,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3908; map_data/state_regions/00_west_europe.txt:973
STATE_GOTALAND,Götaland,SWE,Sweden,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1033; map_data/state_regions/00_west_europe.txt:24
STATE_GOTLAND,Gotland,SWE,Sweden,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:1025; map_data/state_regions/00_west_europe.txt:89
STATE_GREENLAND,Greenland,DENNOR,Denmark-Norway,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:2940; map_data/state_regions/00_west_europe.txt:239
STATE_GREENLAND,Greenland,GR7,Inuit,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:2935; map_data/state_regions/00_west_europe.txt:239
STATE_GUYENNE,Guyenne,FRA,France,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3644; map_data/state_regions/00_west_europe.txt:753
STATE_HANNOVER,Hanover,HAN,Hanover,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8097; map_data/state_regions/00_west_europe.txt:1409
STATE_HANNOVER,Hanover,OLD,Oldenburg,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8093; map_data/state_regions/00_west_europe.txt:1409
STATE_HESSE,Hesse,FRM,Frankfurt,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8162; map_data/state_regions/00_west_europe.txt:1517
STATE_HESSE,Hesse,HEK,Hesse-Kassel,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8170; map_data/state_regions/00_west_europe.txt:1517
STATE_HESSE,Hesse,HES,Hesse,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8166; map_data/state_regions/00_west_europe.txt:1517
STATE_HESSE,Hesse,NAS,Nassau,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8174; map_data/state_regions/00_west_europe.txt:1517
STATE_HESSE,Hesse,WLD,Waldeck,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:8178; map_data/state_regions/00_west_europe.txt:1517
STATE_HIGHLANDS,Highlands,GBR,Great Britain,R1_WESTERN_EUROPE,NO,NONE,common/history/states/00_states.txt:3518; map_data/state_regions/00_west_europe.txt:358
