relative_path,object_type,object_id,vanilla_1139_state,vanilla_11311_state,delta_type,patch_version,fork_current_state,fork_shadow_exists,replace_path_affected,fork_intent,migration_status,proposed_action,conflict_level,evidence,notes
common/ai_strategies/00_default_strategy.txt,FILE,,PRESENT:4a55eb746e5b7a07d17ac16ea8739e2f,PRESENT:5771f5dfdbc7ad52870cd4e44101264a,MODIFIED,1.13.10-1.13.11,PRESENT:877eda7baa998a42998f1c0b9cfe6e11,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,REQUIRES_DESIGN_REVIEW,Manually reconcile; never replace the whole shadow.,HIGH,XXH3-128 old=4a55eb746e5b7a07d17ac16ea8739e2f; current=5771f5dfdbc7ad52870cd4e44101264a; fork=877eda7baa998a42998f1c0b9cfe6e11.,Changed vanilla path collides with fork shadow.
common/amendments/00_amendments_content_04.txt,FILE,,PRESENT:a6fcab07da8569eeec63056d813fc79f,PRESENT:a6fcab07da8569eeec63056d813fc79f,NO_DELTA,NONE,PRESENT:3dcb6da4903a58084a0851364f7d22bd,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/amendments/00_amendments_enactment_04.txt,FILE,,PRESENT:66358f891629739d95457c957c483ba2,PRESENT:66358f891629739d95457c957c483ba2,NO_DELTA,NONE,PRESENT:2b9414a09efcf4ef2bef3032c403adfa,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/amendments/00_amendments_generic.txt,FILE,,PRESENT:7551012b830f6108204687e0624ac338,PRESENT:7551012b830f6108204687e0624ac338,NO_DELTA,NONE,PRESENT:0653af966c2a327fa0456e9bedbe98e2,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/amendments/00_amendments_historical_04.txt,FILE,,PRESENT:8b637f13d26f45d2b6e49d83e3083df6,PRESENT:8b637f13d26f45d2b6e49d83e3083df6,NO_DELTA,NONE,PRESENT:5a900f78874487ac4142564264b795a6,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/amendments/00_amendments_test.txt,FILE,,PRESENT:b399e7b558778dd108513b5b427847ce,PRESENT:b399e7b558778dd108513b5b427847ce,NO_DELTA,NONE,PRESENT:b399e7b558778dd108513b5b427847ce,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/amendments/amendments.md,FILE,,PRESENT:f78217af57eb8e13d0c88f0818c03476,PRESENT:f78217af57eb8e13d0c88f0818c03476,NO_DELTA,NONE,PRESENT:f78217af57eb8e13d0c88f0818c03476,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/buildings/01_industry.txt,FILE,,PRESENT:9d35ae1cf89f21106596b4b1f6afe0d9,PRESENT:9d35ae1cf89f21106596b4b1f6afe0d9,NO_DELTA,NONE,PRESENT:ec90057571f438666227220c5fc130ba,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/buildings/03_mines.txt,FILE,,PRESENT:b5419421100abc106307f86510fd5ca4,PRESENT:b5419421100abc106307f86510fd5ca4,NO_DELTA,NONE,PRESENT:a3d88630164aead9a7b4b50ea3df0048,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/buildings/05_military.txt,FILE,,PRESENT:c0900f1633344d7b84e651904b7d5642,PRESENT:c0900f1633344d7b84e651904b7d5642,NO_DELTA,NONE,PRESENT:766246c3bf95d16442637156977cfcf8,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
common/buildings/07_government.txt,FILE,,PRESENT:1d78ecb51ff1fde5e55ea8bc6ddc77d7,PRESENT:1d78ecb51ff1fde5e55ea8bc6ddc77d7,NO_DELTA,NONE,PRESENT:cd1142c037f6f0f76cd9d81f8e8b1a09,YES,NO,PRE_EXISTING_TOTAL_CONVERSION_SHADOW,NO_ACTION,Preserve fork intent; no vanilla file delta.,NONE,Exact XXH3-128 equality.,Exhaustive current same-path shadow.
